brand,name,rating,votes,url,last_crawled,sex
Acqua_di_Parma,Oud & Spice Acqua di Parma,3.92,687,https://www.fragrantica.com/perfume/Acqua-di-Parma/Oud-Spice-68516.html,2025-11-11T21:24:10.527843,
Giorgio_Armani,My Way Intense Giorgio Armani,3.92,2483,https://www.fragrantica.com/perfume/Giorgio-Armani/My-Way-Intense-68596.html,2025-11-14T16:48:07.783191,
Jo_Malone_London,Hemlock & Bergamot Jo Malone London,3.92,179,https://www.fragrantica.com/perfume/Jo-Malone-London/Hemlock-Bergamot-53542.html,2025-11-17T23:18:58.983090,unisex
Maison_Francis_Kurkdjian,Feminin Pluriel Maison Francis Kurkdjian,3.92,1574,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Feminin-Pluriel-26253.html,2025-11-10T20:41:59.094747,
Guerlain,Aqua Allegoria Florabloom Forte,3.92,932,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Florabloom-Forte-89855.html,2025-11-12T16:45:08.058865,unisex
Clive_Christian,V for Women Clive Christian,3.92,219,https://www.fragrantica.com/perfume/Clive-Christian/V-for-Women-14637.html,2025-11-14T20:42:29.911134,
Dior,Addict Eau Delice,3.92,1653,https://www.fragrantica.com/perfume/Dior/Dior-Addict-Eau-Delice-18123.html,2025-11-12T09:53:08.077702,
Maison_Francis_Kurkdjian,Aqua Media Cologne Forte Maison Francis Kurkdjian,3.92,1579,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Aqua-Media-Cologne-Forte-82030.html,2025-11-10T20:42:47.858114,unisex
Xerjoff,Blue Hope,3.92,393,https://www.fragrantica.com/perfume/Xerjoff/Blue-Hope-24610.html,2025-11-07T07:43:29.309685,unisex
V_Canto,Isotta V Canto,3.92,116,https://www.fragrantica.com/perfume/V-Canto/Isotta-61869.html,2025-11-09T21:13:10.680427,unisex
Jo_Malone_London,Basil & Neroli Jo Malone London,3.92,1134,https://www.fragrantica.com/perfume/Jo-Malone-London/Basil-Neroli-40419.html,2025-11-17T16:00:57.884576,unisex
Dior,L'or J'adore The Absolute Perfume,3.92,115,https://www.fragrantica.com/perfume/Dior/L-or-J-adore-The-Absolute-Perfume-211.html,2025-11-12T09:55:32.012925,
Goldfield_Banks_Australia,Silky Woods Elixir Goldfield & Banks Australia,3.92,509,https://www.fragrantica.com/perfume/Goldfield-Banks-Australia/Silky-Woods-Elixir-87428.html,2025-11-14T11:50:12.123863,unisex
Spirit_Of_Kings,Dedication Spirit Of Kings,3.92,12,https://www.fragrantica.com/perfume/Spirit-Of-Kings/Dedication-76958.html,2025-11-21T15:53:54.139704,unisex
Jean_Paul_Gaultier,Classique Eau d'Ete 2003 Jean Paul Gaultier,3.92,26,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Eau-d-Ete-2003-17658.html,2025-11-15T16:58:50.584497,
Acqua_di_Parma,Peonia Nobile Edizione Speciale Acqua di Parma,3.92,36,https://www.fragrantica.com/perfume/Acqua-di-Parma/Peonia-Nobile-Edizione-Speciale-43256.html,2025-11-11T21:05:04.964319,
Dior,Cologne Blanche,3.92,321,https://www.fragrantica.com/perfume/Dior/Cologne-Blanche-1379.html,2025-11-12T10:10:45.598432,unisex
Guerlain,La Petite Robe Noire Eau de Parfum Collector Edition,3.92,144,https://www.fragrantica.com/perfume/Guerlain/La-Petite-Robe-Noire-Eau-de-Parfum-Collector-Edition-20168.html,2025-11-12T11:48:42.423737,
Atelier_des_Ors,Nuda Veritas Atelier des Ors,3.91,600,https://www.fragrantica.com/perfume/Atelier-des-Ors/Nuda-Veritas-49594.html,2025-11-17T15:51:11.699002,unisex
Hiram_Green,Philtre Hiram Green,3.91,193,https://www.fragrantica.com/perfume/Hiram-Green/Philtre-89151.html,2025-12-03T21:55:50.797978,unisex
Le_Labo,Tubereuse 40 New York Le Labo,3.91,290,https://www.fragrantica.com/perfume/Le-Labo/Tubereuse-40-New-York-9803.html,2025-11-13T10:49:36.319913,unisex
Atelier_des_Ors,Pomelo Riviera Atelier des Ors,3.91,434,https://www.fragrantica.com/perfume/Atelier-des-Ors/Pomelo-Riviera-54950.html,2025-11-17T15:51:18.636910,unisex
Dior,Addict Eau Sensuelle,3.91,1322,https://www.fragrantica.com/perfume/Dior/Dior-Addict-Eau-Sensuelle-15269.html,2025-11-11T23:34:52.453035,
M_Micallef,Floral No 11 M. Micallef,3.91,79,https://www.fragrantica.com/perfume/M-Micallef/Floral-No-11-18578.html,2025-11-15T12:30:21.083690,
Jo_Malone_London,Poptastic Tuberose Angelica Cologne Jo Malone London,3.91,23,https://www.fragrantica.com/perfume/Jo-Malone-London/Poptastic-Tuberose-Angelica-Cologne-45695.html,2025-11-17T22:58:59.577753,
Matiere_Premiere,Santal Austral Matiere Premiere,3.91,1391,https://www.fragrantica.com/perfume/Matiere-Premiere/Santal-Austral-59061.html,2025-11-10T21:24:33.831947,unisex
Prada,Infusion de Fleur d'Oranger (2015),3.91,515,https://www.fragrantica.com/perfume/Prada/Infusion-de-Fleur-d-Oranger-2015-31041.html,2025-11-14T11:54:33.907314,
Zoologist_Perfumes,Macaque Yuzu Edition Zoologist Perfumes,3.91,521,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Macaque-Yuzu-Edition-68001.html,2025-11-14T10:54:12.574502,unisex
Dior,Chris 1947,3.91,295,https://www.fragrantica.com/perfume/Dior/Chris-1947-1383.html,2025-11-11T23:18:32.193009,
Acqua_di_Parma,Rosa Nobile Acqua di Parma,3.91,1512,https://www.fragrantica.com/perfume/Acqua-di-Parma/Rosa-Nobile-26577.html,2025-11-11T21:56:43.974044,
Tom_Ford,Black Orchid Reserve Tom Ford,3.91,178,https://www.fragrantica.com/perfume/Tom-Ford/Black-Orchid-Reserve-107401.html,2025-10-20T22:46:33.132281,unisex
M_Micallef,Ananda M. Micallef,3.91,1731,https://www.fragrantica.com/perfume/M-Micallef/Ananda-8331.html,2025-11-15T12:45:13.782391,
Acqua_di_Parma,Ambra Eau de Parfum Acqua di Parma,3.91,273,https://www.fragrantica.com/perfume/Acqua-di-Parma/Ambra-Eau-de-Parfum-56000.html,2025-11-11T21:05:11.517486,unisex
4711,Acqua Colonia Plum & Honey,3.91,53,https://www.fragrantica.com/perfume/4711/4711-Acqua-Colonia-Plum-Honey-27645.html,2025-12-02T08:51:10.262084,unisex
Acqua_di_Parma,Chinotto di Liguria Acqua di Parma,3.91,840,https://www.fragrantica.com/perfume/Acqua-di-Parma/Chinotto-di-Liguria-48940.html,2025-11-11T21:39:53.832768,unisex
Goldfield_Banks_Australia,Desert Rosewood Goldfield & Banks Australia,3.91,817,https://www.fragrantica.com/perfume/Goldfield-Banks-Australia/Desert-Rosewood-44119.html,2025-11-14T11:49:53.166062,unisex
Penhaligon_s,Liquid Love Penhaligon's,3.91,299,https://www.fragrantica.com/perfume/Penhaligon-s/Liquid-Love-84259.html,2025-11-11T06:35:22.562464,unisex
Byredo,Oliver Peoples Green,3.91,43,https://www.fragrantica.com/perfume/Byredo/Oliver-Peoples-Green-38821.html,2025-11-17T13:41:39.992477,unisex
Jean_Paul_Gaultier,Classique Summer 2011 Jean Paul Gaultier,3.91,97,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Summer-2011-11597.html,2025-11-15T17:00:49.991864,
Francesca_Bianchi,The Essence Francesca Bianchi,3.91,54,https://www.fragrantica.com/perfume/Francesca-Bianchi/The-Essence-102446.html,2025-11-19T15:44:11.196346,unisex
Tauer_Perfumes,04 Reverie au Jardin Tauer Perfumes,3.91,297,https://www.fragrantica.com/perfume/Tauer-Perfumes/04-Reverie-au-Jardin-4576.html,2025-11-19T15:25:52.611985,
Byredo,Mister Marvelous Eau de Cologne,3.91,22,https://www.fragrantica.com/perfume/Byredo/Mister-Marvelous-Eau-de-Cologne-25294.html,2025-11-17T13:43:40.178660,
Jo_Malone_London,Iris & Lady Moore Jo Malone London,3.91,95,https://www.fragrantica.com/perfume/Jo-Malone-London/Iris-Lady-Moore-14136.html,2025-11-17T23:18:46.590203,
EIGHT_BOB,Annicke 2 EIGHT & BOB,3.91,168,https://www.fragrantica.com/perfume/EIGHT-BOB/Annicke-2-51613.html,2025-11-14T22:15:15.605977,
Byredo,Oliver Peoples Mustard,3.91,32,https://www.fragrantica.com/perfume/Byredo/Oliver-Peoples-Mustard-38816.html,2025-11-17T13:43:57.606865,unisex
M_Micallef,Style M. Micallef,3.91,124,https://www.fragrantica.com/perfume/M-Micallef/Style-16257.html,2025-11-14T22:24:24.345386,
Le_Labo,Baie Rose 26 Chicago Le Labo,3.91,351,https://www.fragrantica.com/perfume/Le-Labo/Baie-Rose-26-Chicago-12212.html,2025-11-13T10:45:24.877506,unisex
Guerlain,Aqua Allegoria Limon Verde,3.91,2091,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Limon-Verde-23369.html,2025-11-12T11:49:13.383869,unisex
Prada,Candy Gloss,3.91,1972,https://www.fragrantica.com/perfume/Prada/Prada-Candy-Gloss-44534.html,2025-11-14T12:22:30.501481,
Hiram_Green,Philtre Hiram Green,3.91,193,https://www.fragrantica.com/perfume/Hiram-Green/Philtre-89151.html,2025-12-01T14:55:13.362319,unisex
Xerjoff,Newcleus,3.9,130,https://www.fragrantica.com/perfume/Xerjoff/Newcleus-95929.html,2025-11-07T07:57:19.852123,unisex
Byredo,1996 Inez & Vinoodh,3.9,2495,https://www.fragrantica.com/perfume/Byredo/1996-Inez-Vinoodh-19247.html,2025-11-17T14:00:36.612091,unisex
Xerjoff,Purple Accento,3.9,50,https://www.fragrantica.com/perfume/Xerjoff/Purple-Accento-110892.html,2025-11-06T23:50:02.971841,unisex
Acqua_di_Parma,Acqua Nobile Rosa Acqua di Parma,3.9,146,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-Nobile-Rosa-29971.html,2025-11-11T21:04:59.411348,
Guerlain,Aqua Allegoria Angelique Lilas,3.9,520,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Angelique-Lilas-2088.html,2025-11-12T17:56:53.092566,
Jo_Malone_London,French Lime Blossom Jo Malone London,3.9,1101,https://www.fragrantica.com/perfume/Jo-Malone-London/French-Lime-Blossom-5580.html,2025-11-17T16:03:03.480385,
Guerlain,La Petite Robe Noire Couture Limited Edition 2014,3.9,69,https://www.fragrantica.com/perfume/Guerlain/La-Petite-Robe-Noire-Couture-Limited-Edition-2014-28022.html,2025-11-12T22:41:45.555234,
Jo_Malone_London,Yellow Hibiscus Cologne Jo Malone London,3.9,91,https://www.fragrantica.com/perfume/Jo-Malone-London/Yellow-Hibiscus-Cologne-90023.html,2025-11-17T23:01:47.412759,unisex
Jo_Malone_London,Orris & Sandalwood Limited Edition Jo Malone London,3.9,21,https://www.fragrantica.com/perfume/Jo-Malone-London/Orris-Sandalwood-Limited-Edition-39183.html,2025-11-17T22:19:12.342967,unisex
Jo_Malone_London,Rose Blush Cologne Jo Malone London,3.9,106,https://www.fragrantica.com/perfume/Jo-Malone-London/Rose-Blush-Cologne-66880.html,2025-11-17T23:20:45.207192,unisex
Roja_Dove,Parfum De La Nuit Roja Dove,3.9,67,https://www.fragrantica.com/perfume/Roja-Dove/Parfum-De-La-Nuit-102950.html,2025-11-07T09:43:42.021904,unisex
Roja_Dove,Elysium Pour Femme Roja Dove,3.9,433,https://www.fragrantica.com/perfume/Roja-Dove/Elysium-Pour-Femme-90214.html,2025-11-07T10:21:03.495614,
Tauer_Perfumes,01 Le Maroc Pour Elle Tauer Perfumes,3.9,764,https://www.fragrantica.com/perfume/Tauer-Perfumes/01-Le-Maroc-Pour-Elle-4574.html,2025-11-19T15:24:29.039603,
M_Micallef,Studio MP2 M. Micallef,3.9,62,https://www.fragrantica.com/perfume/M-Micallef/Studio-MP2-18564.html,2025-11-14T23:03:44.765820,
Jo_Malone_London,Frangipani Flower Cologne Jo Malone London,3.9,414,https://www.fragrantica.com/perfume/Jo-Malone-London/Frangipani-Flower-Cologne-54458.html,2025-11-17T22:17:04.128257,unisex
M_Micallef,Vanille Marine M. Micallef,3.9,135,https://www.fragrantica.com/perfume/M-Micallef/Vanille-Marine-14898.html,2025-11-14T23:03:31.458998,
Initio_Parfums_Prives,Atomic Rose Hair Perfume Initio Parfums Prives,3.9,29,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Atomic-Rose-Hair-Perfume-96604.html,2025-11-17T14:54:27.308924,unisex
Le_Labo,Jasmin 17 Le Labo,3.9,1079,https://www.fragrantica.com/perfume/Le-Labo/Jasmin-17-6337.html,2025-11-13T10:46:51.217886,unisex
Initio_Parfums_Prives,Oud for Happiness Initio Parfums Prives,3.9,1665,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Oud-for-Happiness-69224.html,2025-11-17T14:53:01.227645,unisex
Initio_Parfums_Prives,High Frequency Initio Parfums Prives,3.9,1208,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/High-Frequency-42259.html,2025-11-17T14:52:55.284598,unisex
Amouage,Fate Man,3.9,1380,https://www.fragrantica.com/perfume/Amouage/Fate-Man-18543.html,2025-11-06T14:59:16.836411,
Hiram_Green,Philtre Hiram Green,3.9,187,https://www.fragrantica.com/perfume/Hiram-Green/Philtre-89151.html,2025-11-19T21:52:09.729577,unisex
M_Micallef,20 Years M. Micallef,3.9,311,https://www.fragrantica.com/perfume/M-Micallef/20-Years-40830.html,2025-11-14T22:41:22.315565,unisex
Hiram_Green,Philtre Hiram Green,3.9,187,https://www.fragrantica.com/perfume/Hiram-Green/Philtre-89151.html,2025-11-19T19:10:35.053517,unisex
Creed,Royal Ceylan,3.9,10,https://www.fragrantica.com/perfume/Creed/Royal-Ceylan-3807.html,2025-11-07T15:04:41.565316,
Penhaligon_s,The Revenge Of Lady Blanche Penhaligon's,3.9,1147,https://www.fragrantica.com/perfume/Penhaligon-s/The-Revenge-Of-Lady-Blanche-40715.html,2025-11-10T22:13:52.380134,
Maison_Francis_Kurkdjian,Amyris Femme Extrait de Parfum Maison Francis Kurkdjian,3.9,468,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Amyris-Femme-Extrait-de-Parfum-59745.html,2025-11-10T20:41:46.753549,
Penhaligon_s,Oud de Nil Penhaligon's,3.9,165,https://www.fragrantica.com/perfume/Penhaligon-s/Oud-de-Nil-40195.html,2025-11-10T21:54:06.369426,
Guerlain,Aqua Allegoria Pivoine Magnifica,3.9,467,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Pivoine-Magnifica-577.html,2025-11-12T16:27:02.266960,
Giorgio_Armani,My Way Ylang Giorgio Armani,3.9,596,https://www.fragrantica.com/perfume/Giorgio-Armani/My-Way-Ylang-100877.html,2025-11-14T17:07:24.398179,
Kajal,Dahab,3.9,1557,https://www.fragrantica.com/perfume/Kajal/Dahab-32266.html,2025-11-19T17:43:09.926835,
Giorgio_Armani,Si Hair Mist Giorgio Armani,3.9,30,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Hair-Mist-45318.html,2025-11-14T17:25:46.635030,
Penhaligon_s,Extract of Limes Penhaligon's,3.9,98,https://www.fragrantica.com/perfume/Penhaligon-s/Extract-of-Limes-9399.html,2025-11-11T20:34:23.312377,unisex
Guerlain,Imagine by Begüm Khan,3.9,59,https://www.fragrantica.com/perfume/Guerlain/Imagine-Guerlain-by-Beguem-Khan-88886.html,2025-11-12T11:50:39.153961,unisex
Atelier_des_Ors,Lune Feline Limited Ediiton Atelier des Ors,3.9,10,https://www.fragrantica.com/perfume/Atelier-des-Ors/Lune-Feline-Limited-Ediiton-85058.html,2025-11-17T15:52:57.575662,unisex
Guerlain,Aqua Allegoria Flora Salvaggia,3.89,1985,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Flora-Salvaggia-66359.html,2025-11-12T11:30:34.864934,
Byredo,Belle de Tanger,3.89,54,https://www.fragrantica.com/perfume/Byredo/Belle-de-Tanger-40622.html,2025-11-17T13:22:58.550129,unisex
Amouage,Gold Man,3.89,1948,https://www.fragrantica.com/perfume/Amouage/Gold-Man-918.html,2025-11-06T15:32:35.986187,
Jo_Malone_London,Nutmeg & Ginger Jo Malone London,3.89,552,https://www.fragrantica.com/perfume/Jo-Malone-London/Nutmeg-Ginger-2290.html,2025-11-17T16:02:37.098546,unisex
Giorgio_Armani,Rondò Armaniano Giorgio Armani,3.89,56,https://www.fragrantica.com/perfume/Giorgio-Armani/Rondo-Armaniano-87438.html,2025-11-14T18:21:53.325795,unisex
M_Micallef,White Musk M. Micallef,3.89,9,https://www.fragrantica.com/perfume/M-Micallef/White-Musk-67201.html,2025-11-15T12:44:30.326368,
Jean_Paul_Gaultier,Classique X L'Eau Jean Paul Gaultier,3.89,81,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-X-L-Eau-14568.html,2025-11-15T15:42:00.701164,
Jo_Malone_London,Sea Daffodil Jo Malone London,3.89,195,https://www.fragrantica.com/perfume/Jo-Malone-London/Sea-Daffodil-72615.html,2025-11-17T16:02:19.102576,unisex
Amouage,Eau d',3.89,164,https://www.fragrantica.com/perfume/Amouage/Eau-d-Amouage-5759.html,2025-11-06T15:15:48.085721,
Giorgio_Armani,Sì Passione Limited Edition Giorgio Armani,3.89,27,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Limited-Edition-51615.html,2025-11-14T16:47:55.496264,
Amouage,Opus XIII – Silver Oud,3.89,810,https://www.fragrantica.com/perfume/Amouage/Opus-XIII-Silver-Oud-74285.html,2025-11-06T15:52:41.484723,unisex
Giorgio_Armani,Acqua di Gioia Eau de Toilette Giorgio Armani,3.89,875,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gioia-Eau-de-Toilette-24452.html,2025-11-14T17:08:38.996258,
Giorgio_Armani,Sì Passione Intense Giorgio Armani,3.89,984,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Intense-58737.html,2025-11-14T17:09:35.192960,
Xerjoff,Rose Gold,3.89,128,https://www.fragrantica.com/perfume/Xerjoff/Rose-Gold-52435.html,2025-11-07T08:54:24.794032,unisex
Thameen,Peacock Throne,3.89,188,https://www.fragrantica.com/perfume/Thameen/Peacock-Throne-20511.html,2025-11-19T19:43:12.429721,
M_Micallef,Delice M. Micallef,3.89,343,https://www.fragrantica.com/perfume/M-Micallef/Delice-40561.html,2025-11-15T08:19:47.649996,unisex
Creed,Santal Imperial,3.89,88,https://www.fragrantica.com/perfume/Creed/Santal-Imperial-7513.html,2025-11-07T15:25:15.136591,
Kajal,Warek,3.89,144,https://www.fragrantica.com/perfume/Kajal/Warek-41081.html,2025-11-19T17:43:52.360480,unisex
Creed,Irisia,3.89,132,https://www.fragrantica.com/perfume/Creed/Irisia-4252.html,2025-11-07T15:05:07.360877,
Penhaligon_s,Peoneve Penhaligon's,3.89,900,https://www.fragrantica.com/perfume/Penhaligon-s/Peoneve-14950.html,2025-11-10T21:38:56.748789,
Prada,Kiss Collection Candy Kiss,3.89,256,https://www.fragrantica.com/perfume/Prada/Kiss-Collection-Prada-Candy-Kiss-30659.html,2025-11-14T12:43:36.974887,
Penhaligon_s,The Favourite Penhaligon's,3.89,1431,https://www.fragrantica.com/perfume/Penhaligon-s/The-Favourite-59836.html,2025-11-10T22:14:16.170661,
Penhaligon_s,Blasted Heath Penhaligon's,3.89,218,https://www.fragrantica.com/perfume/Penhaligon-s/Blasted-Heath-32851.html,2025-11-10T21:38:32.473349,
Maison_Francis_Kurkdjian,Aqua Celestia Maison Francis Kurkdjian,3.89,1715,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Aqua-Celestia-42268.html,2025-11-10T20:33:11.290439,unisex
Jo_Malone_London,Orange Blossom Cologne (2019) Jo Malone London,3.89,75,https://www.fragrantica.com/perfume/Jo-Malone-London/Orange-Blossom-Cologne-2019-54457.html,2025-11-17T17:22:11.305126,unisex
M_Micallef,Pure Extreme M. Micallef,3.89,374,https://www.fragrantica.com/perfume/M-Micallef/Pure-Extreme-31942.html,2025-11-15T12:45:20.616045,
Francesca_Bianchi,The Mariner's Rhyme Francesca Bianchi,3.89,412,https://www.fragrantica.com/perfume/Francesca-Bianchi/The-Mariner-s-Rhyme-91040.html,2025-11-19T15:42:57.974231,unisex
Lorenzo_Pazzaglia,Dark Florum Lorenzo Pazzaglia,3.89,177,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Dark-Florum-99167.html,2025-11-19T16:12:29.789108,unisex
Jo_Malone_London,Orange Blossom Hair Mist Jo Malone London,3.89,9,https://www.fragrantica.com/perfume/Jo-Malone-London/Orange-Blossom-Hair-Mist-72617.html,2025-11-17T16:22:49.625017,
Giorgio_Armani,Sun di Gioia Giorgio Armani,3.88,2013,https://www.fragrantica.com/perfume/Giorgio-Armani/Sun-di-Gioia-36600.html,2025-11-14T18:40:09.370904,
Jo_Malone_London,Mallow on the Moor Jo Malone London,3.88,159,https://www.fragrantica.com/perfume/Jo-Malone-London/Mallow-on-the-Moor-82496.html,2025-11-17T16:02:31.162488,unisex
Jo_Malone_London,Silk Blossom Jo Malone London,3.88,125,https://www.fragrantica.com/perfume/Jo-Malone-London/Silk-Blossom-72616.html,2025-11-17T23:19:53.966372,unisex
Acqua_di_Parma,Acqua di Parma Magnolia Nobile Special Edition Acqua di Parma,3.88,49,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Magnolia-Nobile-Special-Edition-10204.html,2025-11-11T21:24:04.339608,
Giorgio_Armani,Rose d'Artiste Giorgio Armani,3.88,43,https://www.fragrantica.com/perfume/Giorgio-Armani/Rose-d-Artiste-50389.html,2025-11-14T16:50:57.931103,
James_Heeley,Jasmine OD James Heeley,3.88,83,https://www.fragrantica.com/perfume/James-Heeley/Jasmine-OD-71450.html,2025-11-18T08:57:08.850787,
Guerlain,Le Bolshoi Saison 2012 La Traviata,3.88,49,https://www.fragrantica.com/perfume/Guerlain/Le-Bolshoi-Saison-2012-La-Traviata-16212.html,2025-11-12T11:30:41.384137,
Xerjoff,Fatal Charme,3.88,775,https://www.fragrantica.com/perfume/Xerjoff/Fatal-Charme-16441.html,2025-11-07T06:40:33.306921,unisex
Guerlain,Aqua Allegoria Mentafollia,3.88,266,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Mentafollia-575.html,2025-11-12T22:19:55.474555,unisex
Hiram_Green,Vetiver Hiram Green,3.88,178,https://www.fragrantica.com/perfume/Hiram-Green/Vetiver-67698.html,2025-11-19T21:54:38.951249,unisex
Dior,Addict 2 Summer Litchi,3.88,67,https://www.fragrantica.com/perfume/Dior/Dior-Addict-2-Summer-Litchi-3442.html,2025-11-12T10:28:54.871278,
Acqua_di_Parma,Iris Nobile Edizione Speziale Acqua di Parma,3.88,50,https://www.fragrantica.com/perfume/Acqua-di-Parma/Iris-Nobile-Edizione-Speziale-8383.html,2025-11-11T21:24:28.398873,
Jo_Malone_London,Red Roses Jo Malone London,3.88,2367,https://www.fragrantica.com/perfume/Jo-Malone-London/Red-Roses-5484.html,2025-11-17T22:17:28.279914,
Giorgio_Armani,Armani Code Turquoise for Women Giorgio Armani,3.88,241,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Turquoise-for-Women-30323.html,2025-11-14T17:46:22.740166,
Giorgio_Armani,Cyprès Pantelleria Giorgio Armani,3.88,373,https://www.fragrantica.com/perfume/Giorgio-Armani/Cypres-Pantelleria-66244.html,2025-11-14T18:02:36.793517,unisex
Penhaligon_s,Night Scented Stock Penhaligon's,3.88,276,https://www.fragrantica.com/perfume/Penhaligon-s/Night-Scented-Stock-9193.html,2025-11-10T22:14:53.146297,
Hiram_Green,Vetiver Hiram Green,3.88,178,https://www.fragrantica.com/perfume/Hiram-Green/Vetiver-67698.html,2025-12-03T21:44:02.201011,unisex
Hiram_Green,Hyde Hiram Green,3.88,623,https://www.fragrantica.com/perfume/Hiram-Green/Hyde-52284.html,2025-12-01T14:54:54.215152,unisex
Jo_Malone_London,Forest Moss Cologne Jo Malone London,3.88,84,https://www.fragrantica.com/perfume/Jo-Malone-London/Forest-Moss-Cologne-74044.html,2025-11-17T16:21:52.826145,unisex
Menard,L'eau de Ryokuei,3.88,59,https://www.fragrantica.com/perfume/Menard/L-eau-de-Ryokuei-4531.html,2025-11-14T22:09:37.419589,unisex
Jo_Malone_London,Peony & Blush Suede Jo Malone London,3.88,5737,https://www.fragrantica.com/perfume/Jo-Malone-London/Peony-Blush-Suede-18767.html,2025-11-17T23:01:10.135220,
Hiram_Green,Hyde Hiram Green,3.88,621,https://www.fragrantica.com/perfume/Hiram-Green/Hyde-52284.html,2025-11-19T21:52:16.640875,unisex
Hiram_Green,Vetiver Hiram Green,3.88,178,https://www.fragrantica.com/perfume/Hiram-Green/Vetiver-67698.html,2025-11-19T19:11:25.889890,unisex
Jo_Malone_London,Star Magnolia Cologne (2019) Jo Malone London,3.88,152,https://www.fragrantica.com/perfume/Jo-Malone-London/Star-Magnolia-Cologne-2019-54456.html,2025-11-17T16:20:39.005486,unisex
Guerlain,Aqua Allegoria Rosa Pop,3.88,613,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Rosa-Pop-35553.html,2025-11-12T22:40:45.682756,
Hiram_Green,Hyde Hiram Green,3.88,621,https://www.fragrantica.com/perfume/Hiram-Green/Hyde-52284.html,2025-11-19T19:10:28.867278,unisex
Guerlain,Aqua Allegoria Forte Bosca Vanilla,3.88,1574,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Forte-Bosca-Vanilla-83152.html,2025-11-12T22:40:59.462374,unisex
Jo_Malone_London,Sweet Lime & Cedar Jo Malone London,3.88,160,https://www.fragrantica.com/perfume/Jo-Malone-London/Sweet-Lime-Cedar-5031.html,2025-11-17T16:19:38.747129,unisex
Penhaligon_s,Lily of the Valley Penhaligon's,3.88,860,https://www.fragrantica.com/perfume/Penhaligon-s/Lily-of-the-Valley-4548.html,2025-11-11T06:44:17.277516,
Dior,Miss Le Parfum Edition d’Exception,3.88,17,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Le-Parfum-Edition-d-Exception-30168.html,2025-11-12T10:10:33.748486,
M_Micallef,Royal Rose Aoud M. Micallef,3.88,400,https://www.fragrantica.com/perfume/M-Micallef/Royal-Rose-Aoud-8294.html,2025-11-15T12:29:36.789384,
Giorgio_Armani,Armani Code Luna Giorgio Armani,3.88,1136,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Luna-14611.html,2025-11-14T18:24:37.091125,
Zoologist_Perfumes,Portuguese Man O' War Zoologist Perfumes,3.88,98,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Portuguese-Man-O-War-108729.html,2025-11-14T10:52:16.309642,unisex
M_Micallef,Note Ambree M. Micallef,3.88,67,https://www.fragrantica.com/perfume/M-Micallef/Note-Ambree-4332.html,2025-11-14T23:00:48.123649,
Dior,J'Adore Anniversaire en Or,3.88,32,https://www.fragrantica.com/perfume/Dior/J-Adore-Anniversaire-en-Or-4497.html,2025-11-11T23:35:38.980062,
Byredo,Eleventh Hour,3.88,1759,https://www.fragrantica.com/perfume/Byredo/Eleventh-Hour-50934.html,2025-11-17T13:44:33.771569,unisex
Giorgio_Armani,Emporio Armani Diamonds Violet Giorgio Armani,3.88,303,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Violet-31240.html,2025-11-14T16:30:24.108897,
Guerlain,La Petite Robe Noire Mon Eau Pour Le Voyage,3.88,25,https://www.fragrantica.com/perfume/Guerlain/La-Petite-Robe-Noire-Mon-Eau-Pour-Le-Voyage-25291.html,2025-11-12T12:24:06.320116,
